segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
65,DISOLVIENDO,22.7,20.23,24.94,4.71,15.92,1300.0,106.8,0,8,20,2,29.95,57.83,339.35,25.2,0.44,349.3,2.9,0,3,8,23.61
66,DISOLVIENDO,22.71,20.3,24.94,4.64,15.92,1301.0,106.9,0,8,20,2,30.2,57.83,338.02,25.21,0.44,350.1,2.9,0,3,8,23.61
67,DISOLVIENDO,22.71,20.34,24.94,4.6,15.92,1301.0,106.9,0,7,21,2,30.45,57.83,336.69,25.21,0.44,350.8,2.9,0,3,8,23.61
68,DISOLVIENDO,22.72,20.38,24.94,4.56,15.92,1302.0,106.9,0,7,21,2,30.69,57.83,335.36,25.22,0.44,351.6,2.9,0,3,8,23.61
69,DISOLVIENDO,22.73,20.42,24.94,4.52,15.92,1302.0,107.0,0,7,21,2,30.86,57.83,334.04,25.23,0.44,352.3,2.9,0,3,8,23.61
70,DISOLVIENDO,22.74,20.47,24.94,4.47,15.92,1303.0,107.0,0,7,21,2,30.97,57.83,332.71,25.24,0.44,353.0,2.9,0,3,8,23.61
71,DISOLVIENDO,22.75,20.52,24.94,4.43,15.92,1303.0,107.0,0,7,21,2,31.11,57.83,331.38,25.25,0.44,353.7,2.9,0,3,8,23.61
72,DISOLVIENDO,22.75,20.56,24.94,4.38,15.92,1304.0,107.1,0,7,21,2,31.25,57.83,330.05,25.25,0.44,354.4,2.9,0,3,8,23.61
73,DISOLVIENDO,22.76,20.61,24.94,4.33,15.92,1304.0,107.1,0,6,22,2,31.41,57.83,328.73,25.26,0.44,355.1,2.9,0,3,8,23.61
74,DISOLVIENDO,22.77,20.66,24.94,4.28,15.92,1305.0,107.1,0,6,22,2,31.58,57.83,327.4,25.27,0.44,355.7,2.9,0,3,8,23.61
75,DISOLVIENDO,22.77,20.71,24.94,4.23,15.92,1305.0,107.2,0,7,21,2,31.75,57.83,326.08,25.27,0.44,356.4,2.9,0,3,8,23.61
76,DISOLVIENDO,22.78,20.74,24.94,4.2,15.92,1305.0,107.2,0,7,21,2,31.93,57.83,324.75,25.28,0.44,357.0,2.9,0,3,8,23.61
77,DISOLVIENDO,22.79,20.76,24.94,4.18,15.92,1306.0,107.2,0,7,20,3,32.11,57.83,323.43,25.29,0.44,357.6,2.9,0,3,8,23.61
78,DISOLVIENDO,22.79,20.79,24.94,4.15,15.92,1306.0,107.3,0,6,21,3,32.29,57.83,322.11,25.29,0.44,358.3,2.9,0,3,8,23.61
79,DISOLVIENDO,22.8,20.82,24.94,4.12,15.92,1306.0,107.3,0,6,21,3,32.37,57.83,320.78,25.3,0.44,358.9,2.9,0,3,8,23.61
80,DISOLVIENDO,22.8,20.85,24.94,4.09,15.92,1307.0,107.3,0,6,21,3,32.46,57.83,319.46,25.3,0.44,359.5,2.9,0,3,8,23.61
81,DISOLVIENDO,22.81,20.88,24.94,4.06,15.92,1307.0,107.3,0,6,21,3,32.56,57.83,318.14,25.31,0.44,360.1,2.9,0,3,8,23.61
82,DISOLVIENDO,22.82,20.91,24.94,4.02,15.92,1307.0,107.4,0,6,21,3,32.68,57.83,316.82,25.32,0.44,360.7,2.9,0,3,8,23.61
83,DISOLVIENDO,22.82,20.95,24.94,3.99,15.92,1308.0,107.4,0,6,21,3,32.8,57.83,315.5,25.32,0.44,361.2,2.9,0,3,8,23.61
84,DISOLVIENDO,22.83,20.98,24.93,3.95,15.92,1308.0,107.4,0,5,22,3,32.94,57.83,314.18,25.33,0.44,361.8,2.9,0,3,8,23.61
