segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
53,DISOLVIENDO,23.07,20.75,24.89,4.14,15.92,1322.0,108.5,0,5,23,2,32.21,57.83,243.28,25.57,0.44,214.3,0.1,0,1,6,23.61
54,DISOLVIENDO,23.07,20.81,24.89,4.08,15.92,1322.0,108.6,0,5,23,2,32.36,57.83,242.01,25.57,0.44,214.9,0.1,0,1,6,23.61
55,DISOLVIENDO,23.08,20.87,24.89,4.02,15.92,1322.0,108.6,0,4,24,2,32.54,57.83,240.73,25.58,0.44,215.4,0.1,0,1,6,23.61
56,DISOLVIENDO,23.09,20.93,24.89,3.96,15.92,1323.0,108.7,0,4,24,2,32.73,57.83,239.45,25.59,0.44,215.9,0.1,0,1,6,23.61
57,DISOLVIENDO,23.09,20.99,24.89,3.9,15.92,1323.0,108.7,0,4,24,2,32.94,57.83,238.18,25.59,0.44,216.5,0.1,0,1,6,23.61
58,DISOLVIENDO,23.1,21.05,24.89,3.84,15.92,1324.0,108.7,0,4,24,2,33.17,57.83,236.91,25.6,0.44,217.0,0.1,0,1,6,23.61
59,DISOLVIENDO,23.11,21.11,24.89,3.78,15.92,1324.0,108.7,0,4,24,2,33.4,57.83,235.63,25.61,0.44,217.5,0.1,0,1,6,23.61
60,DISOLVIENDO,23.11,21.15,24.88,3.73,15.92,1324.0,108.8,0,4,24,2,33.63,57.83,234.36,25.61,0.44,218.0,0.1,0,1,6,23.61
61,DISOLVIENDO,23.12,21.18,24.88,3.71,15.92,1325.0,108.8,0,3,25,2,33.88,57.83,233.09,25.62,0.44,218.5,0.1,0,1,6,23.61
62,DISOLVIENDO,23.12,21.21,24.88,3.68,15.92,1325.0,108.8,0,3,25,2,34.12,57.83,231.83,25.62,0.44,219.0,0.1,0,1,6,23.61
63,DISOLVIENDO,23.13,21.24,24.88,3.64,15.92,1325.0,108.8,0,3,25,2,34.32,57.83,230.56,25.63,0.44,219.5,0.1,0,1,6,23.61
64,DISOLVIENDO,23.13,21.27,24.88,3.61,15.92,1325.0,108.9,0,3,25,2,34.43,57.83,229.29,25.63,0.44,219.9,0.1,0,1,6,23.61
65,DISOLVIENDO,23.14,21.3,24.88,3.58,15.92,1326.0,108.9,0,3,25,2,34.55,57.83,228.03,25.64,0.44,220.4,0.1,0,1,6,23.61
66,DISOLVIENDO,23.14,21.34,24.88,3.54,15.92,1326.0,108.9,0,2,26,2,34.68,57.83,226.76,25.64,0.44,220.8,0.1,0,1,6,23.61
67,DISOLVIENDO,23.15,21.37,24.88,3.5,15.92,1326.0,108.9,0,3,25,2,34.83,57.83,225.5,25.65,0.44,221.2,0.1,0,1,6,23.61
68,DISOLVIENDO,23.15,21.41,24.87,3.46,15.92,1327.0,109.0,0,3,25,2,34.98,57.83,224.24,25.65,0.44,221.7,0.1,0,1,6,23.61
69,DISOLVIENDO,23.16,21.45,24.87,3.43,15.92,1327.0,109.0,0,3,25,2,35.15,57.83,222.98,25.66,0.44,222.1,0.1,0,1,6,23.61
70,DISOLVIENDO,23.16,21.49,24.87,3.39,15.92,1327.0,109.0,0,3,25,2,35.32,57.83,221.72,25.66,0.44,222.5,0.1,0,1,6,23.61
71,DISOLVIENDO,23.16,21.5,24.87,3.37,15.92,1327.0,109.0,0,2,26,2,35.5,57.83,220.47,25.66,0.44,222.9,0.1,0,1,6,23.61
72,DISOLVIENDO,23.17,21.52,24.87,3.35,15.92,1327.0,109.0,0,2,25,3,35.69,57.83,219.21,25.67,0.44,223.3,0.1,0,1,6,23.61
73,DISOLVIENDO,23.17,21.54,24.87,3.33,15.92,1328.0,109.0,0,2,25,3,35.87,57.83,217.96,25.67,0.44,223.7,0.1,0,1,6,23.61
74,DISOLVIENDO,23.18,21.56,24.87,3.31,15.92,1328.0,109.1,0,2,25,3,35.97,57.83,216.71,25.68,0.44,224.1,0.1,0,1,6,23.61
75,DISOLVIENDO,23.18,21.58,24.86,3.29,15.92,1328.0,109.1,0,1,26,3,36.05,57.83,215.46,25.68,0.44,224.5,0.1,0,1,6,23.61
76,DISOLVIENDO,23.18,21.6,24.86,3.26,15.92,1328.0,109.1,0,1,26,3,36.15,57.83,214.21,25.68,0.44,224.9,0.1,0,1,6,23.61
77,DISOLVIENDO,23.19,21.63,24.86,3.23,15.92,1329.0,109.1,0,0,27,3,36.25,57.83,212.96,25.69,0.44,225.3,0.1,0,1,6,23.61
78,DISOLVIENDO,23.19,21.65,24.86,3.21,15.92,1329.0,109.1,0,0,27,3,36.37,57.83,211.71,25.69,0.44,225.6,0.1,0,1,6,23.61
79,DISOLVIENDO,23.19,21.68,24.86,3.18,15.92,1329.0,109.1,0,0,27,3,36.49,57.83,210.47,25.69,0.44,226.0,0.1,0,1,6,23.61
80,DISOLVIENDO,23.2,21.7,24.86,3.15,15.92,1329.0,109.2,0,0,27,3,36.62,57.83,209.22,25.7,0.44,226.4,0.1,0,1,6,23.61
81,DISOLVIENDO,23.2,21.73,24.86,3.13,15.92,1329.0,109.2,0,0,27,3,36.75,57.83,207.98,25.7,0.44,226.7,0.1,0,1,6,23.61
82,DISOLVIENDO,23.2,21.74,24.85,3.11,15.92,1329.0,109.2,0,0,27,3,36.9,57.83,206.74,25.7,0.44,227.1,0.1,0,1,6,23.61
83,DISOLVIENDO,23.21,21.75,24.85,3.1,15.92,1330.0,109.2,0,0,27,3,37.04,57.83,205.5,25.71,0.44,227.4,0.1,0,1,6,23.61
84,DISOLVIENDO,23.21,21.77,24.85,3.09,15.92,1330.0,109.2,0,0,27,3,37.19,57.83,204.27,25.71,0.44,227.8,0.1,0,1,6,23.61
85,DISOLVIENDO,23.21,21.78,24.85,3.07,15.92,1330.0,109.2,0,0,27,3,37.27,57.83,203.03,25.71,0.44,228.1,0.1,0,1,6,23.61
86,DISOLVIENDO,23.22,21.8,24.85,3.05,15.92,1330.0,109.2,0,0,27,3,37.33,57.83,201.8,25.72,0.44,228.5,0.1,0,1,6,23.61
87,DISOLVIENDO,23.22,21.81,24.84,3.03,15.92,1330.0,109.3,0,0,27,3,37.41,57.83,200.57,25.72,0.44,228.8,0.1,0,1,6,23.61
88,DISOLVIENDO,23.22,21.83,24.84,3.01,15.92,1330.0,109.3,0,0,27,3,37.49,57.83,199.34,25.72,0.44,229.1,0.1,0,1,6,23.61
89,DISOLVIENDO,23.22,21.85,24.84,2.99,15.92,1331.0,109.3,0,0,27,3,37.58,57.83,198.11,25.72,0.44,229.4,0.1,0,1,6,23.61
90,DISOLVIENDO,23.23,21.87,24.84,2.97,15.92,1331.0,109.3,0,0,27,3,37.68,57.83,196.89,25.73,0.44,229.8,0.1,0,1,6,23.61
91,DISOLVIENDO,23.23,21.89,24.84,2.95,15.92,1331.0,109.3,0,0,27,3,37.78,57.83,195.66,25.73,0.44,230.1,0.1,0,1,6,23.61
92,DISOLVIENDO,23.23,21.91,24.84,2.93,15.92,1331.0,109.3,0,0,27,3,37.89,57.83,194.44,25.73,0.44,230.4,0.1,0,1,6,23.61
93,DISOLVIENDO,23.23,21.92,24.83,2.92,15.92,1331.0,109.3,0,0,27,3,38.0,57.83,193.22,25.73,0.44,230.7,0.1,0,1,6,23.61
94,DISOLVIENDO,23.24,21.93,24.83,2.91,15.92,1331.0,109.4,0,0,27,3,38.12,57.83,192.0,25.74,0.45,231.0,0.1,0,1,6,23.61
95,DISOLVIENDO,23.24,21.93,24.83,2.89,15.92,1332.0,109.4,0,0,27,3,38.24,57.83,190.79,25.74,0.45,231.3,0.1,0,1,6,23.61
96,DISOLVIENDO,23.24,21.94,24.83,2.88,15.92,1332.0,109.4,0,0,27,3,38.34,57.83,189.57,25.74,0.45,231.6,0.1,0,1,6,23.61
97,DISOLVIENDO,23.24,21.96,24.83,2.87,15.92,1332.0,109.4,0,0,27,3,38.39,57.83,188.36,25.74,0.45,231.9,0.1,0,1,6,23.61
98,DISOLVIENDO,23.25,21.97,24.82,2.85,15.92,1332.0,109.4,0,0,27,3,38.45,57.83,187.15,25.75,0.45,232.2,0.1,0,1,6,23.61
99,DISOLVIENDO,23.25,21.98,24.82,2.84,15.92,1332.0,109.4,0,0,27,3,38.51,57.83,185.95,25.75,0.45,232.5,0.1,0,1,6,23.61
