segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
256,DISOLVIENDO,35,35.0,30.32,28.98,31.69,2.71,0,0,0,0,56.12,66.81,80.62
257,DISOLVIENDO,35,35.0,30.32,28.99,31.68,2.7,0,0,0,0,56.18,66.81,80.54
258,DISOLVIENDO,35,35.0,30.32,28.99,31.67,2.68,0,0,0,0,56.24,66.81,80.45
259,DISOLVIENDO,35,35.0,30.32,29.0,31.67,2.67,0,0,0,0,56.3,66.81,80.35
260,DISOLVIENDO,35,35.0,30.32,29.0,31.67,2.66,0,0,0,0,56.36,66.81,80.24
261,DISOLVIENDO,35,35.0,30.33,29.01,31.66,2.65,0,0,0,0,56.38,66.81,80.11
262,DISOLVIENDO,35,35.0,30.33,29.02,31.66,2.64,0,0,0,0,56.41,66.81,80.03
263,DISOLVIENDO,35,35.0,30.33,29.03,31.65,2.63,0,0,0,0,56.45,66.81,79.99
264,DISOLVIENDO,35,35.0,30.33,29.04,31.65,2.61,0,0,0,0,56.49,66.81,79.94
265,DISOLVIENDO,35,35.0,30.33,29.05,31.64,2.59,0,0,0,0,56.53,66.81,79.88
266,DISOLVIENDO,35,35.0,30.33,29.05,31.63,2.58,0,0,0,0,56.58,66.81,79.81
267,DISOLVIENDO,35,35.0,30.33,29.06,31.62,2.56,0,0,0,0,56.63,66.81,79.72
268,DISOLVIENDO,35,35.0,30.33,29.07,31.62,2.55,0,0,0,0,56.68,66.81,79.63
269,DISOLVIENDO,35,35.0,30.33,29.07,31.62,2.54,0,0,0,0,56.74,66.81,79.52
270,DISOLVIENDO,35,35.0,30.34,29.08,31.61,2.53,0,0,0,0,56.8,66.81,79.39
271,DISOLVIENDO,35,35.0,30.34,29.08,31.61,2.52,0,0,0,0,56.83,66.81,79.35
272,DISOLVIENDO,35,35.0,30.34,29.09,31.6,2.51,0,0,0,0,56.86,66.81,79.31
273,DISOLVIENDO,35,35.0,30.34,29.1,31.6,2.5,0,0,0,0,56.89,66.81,79.26
274,DISOLVIENDO,35,35.0,30.34,29.11,31.59,2.48,0,0,0,0,56.93,66.81,79.2
275,DISOLVIENDO,35,35.0,30.34,29.12,31.58,2.46,0,0,0,0,56.97,66.81,79.13
276,DISOLVIENDO,35,35.0,30.34,29.12,31.57,2.45,0,0,0,0,57.01,66.81,79.04
277,DISOLVIENDO,35,35.0,30.34,29.13,31.57,2.44,0,0,0,0,57.06,66.81,78.95
278,DISOLVIENDO,35,35.0,30.34,29.14,31.57,2.43,0,0,0,0,57.11,66.81,78.85
279,DISOLVIENDO,35,35.0,30.35,29.14,31.56,2.42,0,0,0,0,57.16,66.81,78.74
280,DISOLVIENDO,35,35.0,30.35,29.15,31.56,2.41,0,0,0,0,57.22,66.81,78.71
281,DISOLVIENDO,35,35.0,30.35,29.15,31.55,2.4,0,0,0,0,57.26,66.81,78.67
282,DISOLVIENDO,35,35.0,30.35,29.16,31.55,2.39,0,0,0,0,57.29,66.81,78.62
283,DISOLVIENDO,35,35.0,30.35,29.17,31.54,2.37,0,0,0,0,57.31,66.81,78.56
284,DISOLVIENDO,35,35.0,30.35,29.17,31.53,2.36,0,0,0,0,57.35,66.81,78.5
285,DISOLVIENDO,35,35.0,30.35,29.18,31.53,2.35,0,0,0,0,57.38,66.81,78.42
286,DISOLVIENDO,35,35.0,30.35,29.19,31.52,2.33,0,0,0,0,57.42,66.81,78.32
287,DISOLVIENDO,35,35.0,30.35,29.2,31.52,2.32,0,0,0,0,57.47,66.81,78.22
288,DISOLVIENDO,35,35.0,30.35,29.2,31.52,2.31,0,0,0,0,57.51,66.81,78.16
289,DISOLVIENDO,35,35.0,30.35,29.21,31.51,2.3,0,0,0,0,57.56,66.81,78.13
290,DISOLVIENDO,35,35.0,30.36,29.21,31.51,2.29,0,0,0,0,57.61,66.81,78.09
291,DISOLVIENDO,35,35.0,30.36,29.22,31.5,2.28,0,0,0,0,57.67,66.81,78.04
292,DISOLVIENDO,35,35.0,30.36,29.22,31.49,2.27,0,0,0,0,57.69,66.81,77.98
293,DISOLVIENDO,35,35.0,30.36,29.23,31.49,2.26,0,0,0,0,57.71,66.81,77.91
294,DISOLVIENDO,35,35.0,30.36,29.24,31.48,2.25,0,0,0,0,57.74,66.81,77.83
295,DISOLVIENDO,35,35.0,30.36,29.24,31.48,2.24,0,0,0,0,57.78,66.81,77.74
296,DISOLVIENDO,35,35.0,30.36,29.25,31.48,2.23,0,0,0,0,57.81,66.81,77.65
297,DISOLVIENDO,35,35.0,30.36,29.26,31.47,2.21,0,0,0,0,57.85,66.81,77.62
298,DISOLVIENDO,35,35.0,30.36,29.27,31.47,2.2,0,0,0,0,57.9,66.81,77.58
299,DISOLVIENDO,35,35.0,30.36,29.27,31.46,2.19,0,0,0,0,57.94,66.81,77.54
300,DISOLVIENDO,35,35.0,30.36,29.27,31.46,2.18,0,0,0,0,57.99,66.81,77.49
