segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
57,DISOLVIENDO,35,25.0,22.72,20.32,24.74,4.42,1,0,0,0,39.38,66.81,228.31
58,DISOLVIENDO,35,25.0,22.73,20.35,24.74,4.39,1,0,0,0,39.67,66.81,226.66
59,DISOLVIENDO,35,25.0,22.74,20.39,24.74,4.34,1,0,0,0,39.82,66.81,225.02
60,DISOLVIENDO,35,25.0,22.74,20.44,24.73,4.29,1,0,0,0,39.99,66.81,223.38
61,DISOLVIENDO,35,25.0,22.75,20.49,24.73,4.24,1,0,0,0,40.2,66.81,221.74
62,DISOLVIENDO,35,25.0,22.75,20.54,24.73,4.19,1,0,0,0,40.44,66.81,220.1
63,DISOLVIENDO,35,25.0,22.76,20.59,24.73,4.13,1,0,0,0,40.69,66.81,218.46
64,DISOLVIENDO,35,25.0,22.76,20.65,24.72,4.07,2,0,0,0,40.96,66.81,216.83
65,DISOLVIENDO,35,25.0,22.76,20.7,24.72,4.02,2,0,0,0,41.24,66.81,215.21
66,DISOLVIENDO,35,25.0,22.77,20.74,24.71,3.97,2,0,0,0,41.54,66.81,213.58
67,DISOLVIENDO,35,25.0,22.77,20.76,24.71,3.95,2,0,0,0,41.84,66.81,211.96
68,DISOLVIENDO,35,25.0,22.78,20.78,24.71,3.92,2,0,0,0,42.11,66.81,210.35
69,DISOLVIENDO,35,25.0,22.78,20.81,24.7,3.89,2,0,0,0,42.21,66.81,208.73
70,DISOLVIENDO,35,25.0,22.78,20.84,24.7,3.86,2,0,0,0,42.33,66.81,207.13
71,DISOLVIENDO,35,25.0,22.79,20.87,24.7,3.83,2,0,0,0,42.47,66.81,205.52
72,DISOLVIENDO,35,25.0,22.79,20.9,24.69,3.79,2,0,0,0,42.63,66.81,203.92
73,DISOLVIENDO,35,25.0,22.8,20.93,24.69,3.75,2,0,0,0,42.81,66.81,202.33
74,DISOLVIENDO,35,25.0,22.8,20.97,24.68,3.71,2,0,0,0,43.01,66.81,200.73
75,DISOLVIENDO,35,25.0,22.8,21.01,24.68,3.67,2,0,0,0,43.21,66.81,199.15
76,DISOLVIENDO,35,25.0,22.81,21.04,24.67,3.63,2,0,0,0,43.43,66.81,197.57
77,DISOLVIENDO,35,25.0,22.81,21.06,24.67,3.6,2,0,0,0,43.65,66.81,195.99
78,DISOLVIENDO,35,25.0,22.81,21.08,24.66,3.59,2,0,0,0,43.88,66.81,194.42
79,DISOLVIENDO,35,25.0,22.81,21.09,24.66,3.57,2,0,0,0,44.08,66.81,192.85
80,DISOLVIENDO,35,25.0,22.82,21.11,24.65,3.55,2,0,0,0,44.16,66.81,191.28
81,DISOLVIENDO,35,25.0,22.82,21.13,24.65,3.52,2,0,0,0,44.25,66.81,189.73
82,DISOLVIENDO,35,25.0,22.82,21.15,24.64,3.49,2,0,0,0,44.35,66.81,188.17
83,DISOLVIENDO,35,25.0,22.83,21.17,24.64,3.47,2,0,0,0,44.48,66.81,186.63
84,DISOLVIENDO,35,25.0,22.83,21.19,24.63,3.44,2,0,0,0,44.61,66.81,185.09
85,DISOLVIENDO,35,25.0,22.83,21.22,24.63,3.41,2,0,0,0,44.76,66.81,183.55
86,DISOLVIENDO,35,25.0,22.83,21.24,24.62,3.38,2,0,0,0,44.91,66.81,182.02
87,DISOLVIENDO,35,25.0,22.84,21.27,24.62,3.35,2,0,0,0,45.08,66.81,180.49
88,DISOLVIENDO,35,25.0,22.84,21.29,24.61,3.32,2,0,0,0,45.25,66.81,178.97
89,DISOLVIENDO,35,25.0,22.84,21.3,24.6,3.3,2,0,0,0,45.43,66.81,177.46
90,DISOLVIENDO,35,25.0,22.84,21.31,24.6,3.29,2,0,0,0,45.62,66.81,175.95
91,DISOLVIENDO,35,25.0,22.85,21.32,24.59,3.27,2,0,0,0,45.71,66.81,174.45
92,DISOLVIENDO,35,25.0,22.85,21.34,24.59,3.25,2,0,0,0,45.78,66.81,172.95
93,DISOLVIENDO,35,25.0,22.85,21.35,24.58,3.23,2,0,0,0,45.86,66.81,171.47
94,DISOLVIENDO,35,25.0,22.85,21.37,24.57,3.21,2,0,0,0,45.94,66.81,169.98
95,DISOLVIENDO,35,25.0,22.86,21.38,24.57,3.18,2,0,0,0,46.05,66.81,168.51
96,DISOLVIENDO,35,25.0,22.86,21.4,24.56,3.16,2,0,0,0,46.16,66.81,167.04
97,DISOLVIENDO,35,25.0,22.86,21.42,24.55,3.13,2,0,0,0,46.28,66.81,165.58
98,DISOLVIENDO,35,25.0,22.86,21.44,24.55,3.11,2,0,0,0,46.4,66.81,164.12
99,DISOLVIENDO,35,25.0,22.86,21.46,24.54,3.08,2,0,0,0,46.54,66.81,162.67
100,DISOLVIENDO,35,25.0,22.87,21.47,24.53,3.06,2,0,0,0,46.68,66.81,161.23
101,DISOLVIENDO,35,25.0,22.87,21.48,24.52,3.04,2,0,0,0,46.83,66.81,159.8
102,DISOLVIENDO,35,25.0,22.87,21.49,24.52,3.03,2,0,0,0,46.98,66.81,158.37
103,DISOLVIENDO,35,25.0,22.87,21.5,24.51,3.01,2,0,0,0,47.05,66.81,156.95
104,DISOLVIENDO,35,25.0,22.87,21.51,24.5,3.0,2,0,0,0,47.1,66.81,155.54
105,DISOLVIENDO,35,25.0,22.88,21.52,24.49,2.98,2,0,0,0,47.17,66.81,154.14
106,DISOLVIENDO,35,25.0,22.88,21.53,24.48,2.96,2,0,0,0,47.24,66.81,152.74
107,DISOLVIENDO,35,25.0,22.88,21.54,24.48,2.94,2,0,0,0,47.32,66.81,151.35
108,DISOLVIENDO,35,25.0,22.88,21.55,24.47,2.91,2,0,0,0,47.41,66.81,149.98
109,DISOLVIENDO,35,25.0,22.88,21.57,24.46,2.89,2,0,0,0,47.51,66.81,148.6
110,DISOLVIENDO,35,25.0,22.88,21.58,24.45,2.87,2,0,0,0,47.61,66.81,147.24
111,DISOLVIENDO,35,25.0,22.89,21.6,24.44,2.84,2,0,0,0,47.72,66.81,145.89
112,DISOLVIENDO,35,25.0,22.89,21.61,24.43,2.82,2,0,0,0,47.84,66.81,144.55
113,DISOLVIENDO,35,25.0,22.89,21.62,24.42,2.81,2,0,0,0,47.96,66.81,143.21
114,DISOLVIENDO,35,25.0,22.89,21.62,24.41,2.79,2,0,0,0,48.08,66.81,141.88
115,DISOLVIENDO,35,25.0,22.89,21.63,24.41,2.78,2,0,0,0,48.18,66.81,140.57
116,DISOLVIENDO,35,25.0,22.9,21.64,24.4,2.76,2,0,0,0,48.22,66.81,139.26
117,DISOLVIENDO,35,25.0,22.9,21.65,24.39,2.74,2,0,0,0,48.27,66.81,137.96
118,DISOLVIENDO,35,25.0,22.9,21.65,24.38,2.72,2,0,0,0,48.32,66.81,136.67
119,DISOLVIENDO,35,25.0,22.9,21.66,24.37,2.7,3,0,0,0,48.39,66.81,135.4
120,DISOLVIENDO,35,25.0,22.9,21.68,24.36,2.68,3,0,0,0,48.46,66.81,134.13
121,DISOLVIENDO,35,25.0,22.9,21.69,24.35,2.66,3,0,0,0,48.53,66.81,132.87
122,DISOLVIENDO,35,25.0,22.9,21.7,24.34,2.64,3,0,0,0,48.62,66.81,131.62
123,DISOLVIENDO,35,25.0,22.91,21.71,24.32,2.61,3,0,0,0,48.71,66.81,130.39
124,DISOLVIENDO,35,25.0,22.91,21.72,24.31,2.59,3,0,0,0,48.8,66.81,129.16
125,DISOLVIENDO,35,25.0,22.91,21.73,24.3,2.57,3,0,0,0,48.9,66.81,127.95
126,DISOLVIENDO,35,25.0,22.91,21.73,24.29,2.56,3,0,0,0,49.01,66.81,126.74
127,DISOLVIENDO,35,25.0,22.91,21.74,24.28,2.54,3,0,0,0,49.11,66.81,125.55
128,DISOLVIENDO,35,25.0,22.91,21.74,24.27,2.52,3,0,0,0,49.17,66.81,124.37
129,DISOLVIENDO,35,25.0,22.91,21.75,24.26,2.51,3,0,0,0,49.21,66.81,123.2
130,DISOLVIENDO,35,25.0,22.92,21.76,24.26,2.5,3,0,0,0,49.25,66.81,122.04
131,DISOLVIENDO,35,25.0,22.92,21.77,24.26,2.49,3,0,0,0,49.3,66.81,120.89
132,DISOLVIENDO,35,25.0,22.92,21.77,24.25,2.48,3,0,0,0,49.36,66.81,119.76
133,DISOLVIENDO,35,25.0,22.92,21.78,24.25,2.47,3,0,0,0,49.42,66.81,118.64
134,DISOLVIENDO,35,25.0,22.92,21.79,24.25,2.46,3,0,0,0,49.48,66.81,117.53
135,DISOLVIENDO,35,25.0,22.92,21.8,24.25,2.45,3,0,0,0,49.56,66.81,116.43
136,DISOLVIENDO,35,25.0,22.92,21.81,24.25,2.44,3,0,0,0,49.63,66.81,115.35
137,DISOLVIENDO,35,25.0,22.92,21.82,24.24,2.42,3,0,0,0,49.71,66.81,114.27
138,DISOLVIENDO,35,25.0,22.93,21.83,24.24,2.41,3,0,0,0,49.8,66.81,113.21
139,DISOLVIENDO,35,25.0,22.93,21.83,24.24,2.41,3,0,0,0,49.89,66.81,112.17
140,DISOLVIENDO,35,25.0,22.93,21.83,24.24,2.4,3,0,0,0,49.98,66.81,111.13
141,DISOLVIENDO,35,25.0,22.93,21.84,24.23,2.39,3,0,0,0,50.04,66.81,110.11
142,DISOLVIENDO,35,25.0,22.93,21.84,24.23,2.39,3,0,0,0,50.07,66.81,109.3
143,DISOLVIENDO,35,25.0,22.93,21.85,24.23,2.38,3,0,0,0,50.1,66.81,109.16
144,DISOLVIENDO,35,25.0,22.93,21.86,24.22,2.37,3,0,0,0,50.14,66.81,109.01
145,DISOLVIENDO,35,25.0,22.93,21.86,24.22,2.36,3,0,0,0,50.19,66.81,108.85
146,DISOLVIENDO,35,25.0,22.93,21.87,24.22,2.35,3,0,0,0,50.24,66.81,108.68
147,DISOLVIENDO,35,25.0,22.94,21.88,24.21,2.33,3,0,0,0,50.3,66.81,108.5
148,DISOLVIENDO,35,25.0,22.94,21.88,24.21,2.32,3,0,0,0,50.36,66.81,108.31
149,DISOLVIENDO,35,25.0,22.94,21.89,24.2,2.31,2,0,0,0,50.43,66.81,108.1
150,DISOLVIENDO,35,25.0,22.94,21.9,24.2,2.3,2,0,0,0,50.5,66.81,107.89
151,DISOLVIENDO,35,25.0,22.94,21.91,24.19,2.29,2,0,0,0,50.57,66.81,107.67
152,DISOLVIENDO,35,25.0,22.94,21.91,24.19,2.28,2,0,0,0,50.65,66.81,107.44
153,DISOLVIENDO,35,25.0,22.94,21.91,24.18,2.27,2,0,0,0,50.73,66.81,107.2
154,DISOLVIENDO,35,25.0,22.94,21.92,24.18,2.26,2,0,0,0,50.79,66.81,106.95
155,DISOLVIENDO,35,25.0,22.94,21.92,24.17,2.25,2,0,0,0,50.82,66.81,106.69
156,DISOLVIENDO,35,25.0,22.94,21.93,24.17,2.24,2,0,0,0,50.85,66.81,106.43
157,DISOLVIENDO,35,25.0,22.95,21.93,24.16,2.23,2,0,0,0,50.88,66.81,106.15
158,DISOLVIENDO,35,25.0,22.95,21.94,24.16,2.22,2,0,0,0,50.92,66.81,105.86
159,DISOLVIENDO,35,25.0,22.95,21.94,24.15,2.21,2,0,0,0,50.96,66.81,105.57
160,DISOLVIENDO,35,25.0,22.95,21.95,24.15,2.2,2,0,0,0,51.01,66.81,105.27
161,DISOLVIENDO,35,25.0,22.95,21.96,24.14,2.19,2,0,0,0,51.06,66.81,104.95
162,DISOLVIENDO,35,25.0,22.95,21.96,24.13,2.17,2,0,0,0,51.12,66.81,104.63
163,DISOLVIENDO,35,25.0,22.95,21.97,24.13,2.16,2,0,0,0,51.18,66.81,104.31
164,DISOLVIENDO,35,25.0,22.95,21.98,24.12,2.14,2,0,0,0,51.24,66.81,103.97
165,DISOLVIENDO,35,25.0,22.95,21.98,24.11,2.13,2,0,0,0,51.31,66.81,103.63
166,DISOLVIENDO,35,25.0,22.95,21.98,24.11,2.13,2,0,0,0,51.38,66.81,103.28
167,DISOLVIENDO,35,25.0,22.95,21.98,24.1,2.12,2,0,0,0,51.45,66.81,102.92
168,DISOLVIENDO,35,25.0,22.95,21.99,24.09,2.11,2,0,0,0,51.48,66.81,102.55
169,DISOLVIENDO,35,25.0,22.95,21.99,24.09,2.1,2,0,0,0,51.5,66.81,102.18
170,DISOLVIENDO,35,25.0,22.96,22.0,24.09,2.09,2,0,0,0,51.53,66.81,101.8
171,DISOLVIENDO,35,25.0,22.96,22.0,24.09,2.09,2,0,0,0,51.56,66.81,101.42
172,DISOLVIENDO,35,25.0,22.96,22.01,24.09,2.08,2,0,0,0,51.6,66.81,101.03
173,DISOLVIENDO,35,25.0,22.96,22.01,24.09,2.08,2,0,0,0,51.64,66.81,100.63
174,DISOLVIENDO,35,25.0,22.96,22.02,24.09,2.07,2,0,0,0,51.69,66.81,100.23
175,DISOLVIENDO,35,25.0,22.96,22.02,24.08,2.06,2,0,0,0,51.73,66.81,99.82
176,DISOLVIENDO,35,25.0,22.96,22.03,24.08,2.05,2,0,0,0,51.78,66.81,99.41
177,DISOLVIENDO,35,25.0,22.96,22.03,24.08,2.05,2,0,0,0,51.84,66.81,99.09
178,DISOLVIENDO,35,25.0,22.96,22.04,24.08,2.04,2,0,0,0,51.9,66.81,99.03
179,DISOLVIENDO,35,25.0,22.96,22.04,24.08,2.03,2,0,0,0,51.96,66.81,98.96
180,DISOLVIENDO,35,25.0,22.96,22.04,24.07,2.03,1,0,0,0,52.02,66.81,98.89
181,DISOLVIENDO,35,25.0,22.96,22.05,24.07,2.02,1,0,0,0,52.08,66.81,98.81
182,DISOLVIENDO,35,25.0,22.96,22.05,24.07,2.02,1,0,0,0,52.1,66.81,98.72
183,DISOLVIENDO,35,25.0,22.96,22.05,24.07,2.01,1,0,0,0,52.12,66.81,98.63
184,DISOLVIENDO,35,25.0,22.96,22.06,24.06,2.01,1,0,0,0,52.14,66.81,98.53
185,DISOLVIENDO,35,25.0,22.97,22.06,24.06,2.0,1,0,0,0,52.17,66.81,98.42
186,RECUPERADO,35,25.0,22.97,22.06,24.06,1.99,1,0,0,0,52.21,66.81,98.31
187,RECUPERADO,35,25.0,22.97,22.07,24.05,1.99,1,0,0,0,52.24,66.81,98.18
188,RECUPERADO,35,25.0,22.97,22.07,24.05,1.98,1,0,0,0,52.28,66.81,98.06
189,RECUPERADO,35,25.0,22.97,22.08,24.05,1.97,1,0,0,0,52.33,66.81,97.92
190,RECUPERADO,35,25.0,22.97,22.08,24.04,1.96,1,0,0,0,52.37,66.81,97.78
