segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
256,DISOLVIENDO,35,30.0,26.78,25.73,28.03,2.31,0,0,0,0,54.89,66.81,85.95
257,DISOLVIENDO,35,30.0,26.79,25.73,28.03,2.3,0,0,0,0,54.91,66.81,85.88
258,DISOLVIENDO,35,30.0,26.79,25.74,28.02,2.29,0,0,0,0,54.94,66.81,85.8
259,DISOLVIENDO,35,30.0,26.79,25.74,28.02,2.28,0,0,0,0,54.96,66.81,85.72
260,DISOLVIENDO,35,30.0,26.79,25.74,28.01,2.27,0,0,0,0,54.99,66.81,85.63
261,DISOLVIENDO,35,30.0,26.79,25.75,28.01,2.26,0,0,0,0,55.02,66.81,85.53
262,DISOLVIENDO,35,30.0,26.79,25.75,28.01,2.26,0,0,0,0,55.05,66.81,85.42
263,DISOLVIENDO,35,30.0,26.79,25.75,28.01,2.26,0,0,0,0,55.09,66.81,85.3
264,DISOLVIENDO,35,30.0,26.79,25.75,28.01,2.25,0,0,0,0,55.11,66.81,85.17
265,DISOLVIENDO,35,30.0,26.79,25.76,28.0,2.25,0,0,0,0,55.12,66.81,85.04
266,DISOLVIENDO,35,30.0,26.79,25.76,28.0,2.24,0,0,0,0,55.14,66.81,84.98
267,DISOLVIENDO,35,30.0,26.79,25.76,28.0,2.24,0,0,0,0,55.16,66.81,84.94
268,DISOLVIENDO,35,30.0,26.79,25.77,27.99,2.23,0,0,0,0,55.18,66.81,84.9
269,DISOLVIENDO,35,30.0,26.8,25.77,27.99,2.22,0,0,0,0,55.2,66.81,84.86
270,DISOLVIENDO,35,30.0,26.8,25.77,27.99,2.21,0,0,0,0,55.23,66.81,84.81
271,DISOLVIENDO,35,30.0,26.8,25.78,27.98,2.21,0,0,0,0,55.26,66.81,84.75
272,DISOLVIENDO,35,30.0,26.8,25.78,27.98,2.2,0,0,0,0,55.29,66.81,84.68
273,DISOLVIENDO,35,30.0,26.8,25.78,27.97,2.19,0,0,0,0,55.32,66.81,84.61
274,DISOLVIENDO,35,30.0,26.8,25.78,27.97,2.19,0,0,0,0,55.34,66.81,84.53
275,DISOLVIENDO,35,30.0,26.8,25.79,27.96,2.18,0,0,0,0,55.35,66.81,84.44
276,DISOLVIENDO,35,30.0,26.8,25.79,27.96,2.17,0,0,0,0,55.37,66.81,84.35
277,DISOLVIENDO,35,30.0,26.8,25.79,27.96,2.17,0,0,0,0,55.39,66.81,84.24
278,DISOLVIENDO,35,30.0,26.8,25.79,27.96,2.16,0,0,0,0,55.41,66.81,84.13
279,DISOLVIENDO,35,30.0,26.8,25.8,27.96,2.16,0,0,0,0,55.43,66.81,84.01
280,DISOLVIENDO,35,30.0,26.8,25.8,27.95,2.15,0,0,0,0,55.46,66.81,83.89
281,DISOLVIENDO,35,30.0,26.8,25.81,27.95,2.15,0,0,0,0,55.48,66.81,83.87
282,DISOLVIENDO,35,30.0,26.81,25.81,27.95,2.14,0,0,0,0,55.51,66.81,83.83
283,DISOLVIENDO,35,30.0,26.81,25.81,27.95,2.14,0,0,0,0,55.54,66.81,83.79
284,DISOLVIENDO,35,30.0,26.81,25.81,27.94,2.13,0,0,0,0,55.57,66.81,83.75
285,DISOLVIENDO,35,30.0,26.81,25.81,27.94,2.13,0,0,0,0,55.58,66.81,83.7
286,DISOLVIENDO,35,30.0,26.81,25.82,27.93,2.12,0,0,0,0,55.6,66.81,83.64
287,DISOLVIENDO,35,30.0,26.81,25.82,27.93,2.11,0,0,0,0,55.61,66.81,83.57
288,DISOLVIENDO,35,30.0,26.81,25.82,27.93,2.1,0,0,0,0,55.63,66.81,83.5
289,DISOLVIENDO,35,30.0,26.81,25.83,27.92,2.09,0,0,0,0,55.65,66.81,83.42
290,DISOLVIENDO,35,30.0,26.81,25.83,27.92,2.09,0,0,0,0,55.68,66.81,83.33
291,DISOLVIENDO,35,30.0,26.81,25.83,27.92,2.08,0,0,0,0,55.7,66.81,83.24
292,DISOLVIENDO,35,30.0,26.81,25.84,27.91,2.08,0,0,0,0,55.73,66.81,83.13
293,DISOLVIENDO,35,30.0,26.81,25.84,27.91,2.07,0,0,0,0,55.76,66.81,83.02
294,DISOLVIENDO,35,30.0,26.81,25.84,27.91,2.07,0,0,0,0,55.79,66.81,82.91
295,DISOLVIENDO,35,30.0,26.82,25.84,27.91,2.07,0,0,0,0,55.82,66.81,82.88
296,DISOLVIENDO,35,30.0,26.82,25.84,27.91,2.06,0,0,0,0,55.83,66.81,82.85
297,DISOLVIENDO,35,30.0,26.82,25.85,27.9,2.06,0,0,0,0,55.85,66.81,82.81
298,DISOLVIENDO,35,30.0,26.82,25.85,27.9,2.05,0,0,0,0,55.86,66.81,82.77
299,DISOLVIENDO,35,30.0,26.82,25.85,27.9,2.04,0,0,0,0,55.88,66.81,82.72
300,DISOLVIENDO,35,30.0,26.82,25.86,27.89,2.03,0,0,0,0,55.9,66.81,82.66
