segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
256,DISOLVIENDO,30,35.0,31.41,30.21,32.7,2.49,0,0,0,0,64.76,78.78,99.2
257,DISOLVIENDO,30,35.0,31.41,30.21,32.69,2.48,0,0,0,0,64.79,78.78,99.07
258,DISOLVIENDO,30,35.0,31.41,30.22,32.69,2.47,0,0,0,0,64.83,78.78,98.92
259,DISOLVIENDO,30,35.0,31.41,30.23,32.69,2.46,0,0,0,0,64.87,78.78,98.76
260,DISOLVIENDO,30,35.0,31.41,30.23,32.69,2.45,0,0,0,0,64.91,78.78,98.59
261,DISOLVIENDO,30,35.0,31.42,30.24,32.68,2.44,0,0,0,0,64.96,78.78,98.41
262,DISOLVIENDO,30,35.0,31.42,30.25,32.68,2.43,0,0,0,0,65.0,78.78,98.21
263,DISOLVIENDO,30,35.0,31.42,30.25,32.67,2.42,0,0,0,0,65.06,78.78,98.13
264,DISOLVIENDO,30,35.0,31.42,30.26,32.67,2.41,0,0,0,0,65.11,78.78,98.07
265,DISOLVIENDO,30,35.0,31.42,30.26,32.66,2.4,0,0,0,0,65.17,78.78,98.01
266,DISOLVIENDO,30,35.0,31.42,30.27,32.66,2.39,0,0,0,0,65.22,78.78,97.94
267,DISOLVIENDO,30,35.0,31.42,30.27,32.65,2.38,0,0,0,0,65.28,78.78,97.86
268,DISOLVIENDO,30,35.0,31.42,30.27,32.65,2.37,0,0,0,0,65.34,78.78,97.77
269,DISOLVIENDO,30,35.0,31.43,30.28,32.64,2.36,0,0,0,0,65.38,78.78,97.67
270,DISOLVIENDO,30,35.0,31.43,30.28,32.63,2.35,0,0,0,0,65.41,78.78,97.56
271,DISOLVIENDO,30,35.0,31.43,30.29,32.63,2.34,0,0,0,0,65.43,78.78,97.44
272,DISOLVIENDO,30,35.0,31.43,30.29,32.62,2.33,0,0,0,0,65.47,78.78,97.3
273,DISOLVIENDO,30,35.0,31.43,30.3,32.62,2.32,0,0,0,0,65.5,78.78,97.16
274,DISOLVIENDO,30,35.0,31.43,30.31,32.62,2.31,0,0,0,0,65.54,78.78,97.0
275,DISOLVIENDO,30,35.0,31.43,30.31,32.62,2.3,0,0,0,0,65.58,78.78,96.83
276,DISOLVIENDO,30,35.0,31.43,30.32,32.61,2.29,0,0,0,0,65.63,78.78,96.68
277,DISOLVIENDO,30,35.0,31.44,30.33,32.61,2.28,0,0,0,0,65.67,78.78,96.64
278,DISOLVIENDO,30,35.0,31.44,30.33,32.6,2.27,0,0,0,0,65.72,78.78,96.59
279,DISOLVIENDO,30,35.0,31.44,30.34,32.6,2.26,0,0,0,0,65.78,78.78,96.53
280,DISOLVIENDO,30,35.0,31.44,30.34,32.59,2.25,0,0,0,0,65.83,78.78,96.46
281,DISOLVIENDO,30,35.0,31.44,30.35,32.59,2.24,0,0,0,0,65.88,78.78,96.38
282,DISOLVIENDO,30,35.0,31.44,30.35,32.58,2.23,0,0,0,0,65.94,78.78,96.3
283,DISOLVIENDO,30,35.0,31.44,30.35,32.57,2.22,0,0,0,0,66.0,78.78,96.2
284,DISOLVIENDO,30,35.0,31.44,30.36,32.57,2.21,0,0,0,0,66.06,78.78,96.1
285,DISOLVIENDO,30,35.0,31.44,30.36,32.56,2.2,0,0,0,0,66.09,78.78,95.98
286,DISOLVIENDO,30,35.0,31.44,30.37,32.56,2.2,0,0,0,0,66.12,78.78,95.86
287,DISOLVIENDO,30,35.0,31.45,30.37,32.56,2.19,0,0,0,0,66.15,78.78,95.72
288,DISOLVIENDO,30,35.0,31.45,30.38,32.56,2.18,0,0,0,0,66.18,78.78,95.57
289,DISOLVIENDO,30,35.0,31.45,30.38,32.55,2.17,0,0,0,0,66.22,78.78,95.42
290,DISOLVIENDO,30,35.0,31.45,30.39,32.55,2.16,0,0,0,0,66.25,78.78,95.36
291,DISOLVIENDO,30,35.0,31.45,30.39,32.55,2.15,0,0,0,0,66.29,78.78,95.32
292,DISOLVIENDO,30,35.0,31.45,30.4,32.54,2.14,0,0,0,0,66.34,78.78,95.27
293,DISOLVIENDO,30,35.0,31.45,30.41,32.54,2.13,0,0,0,0,66.38,78.78,95.21
294,DISOLVIENDO,30,35.0,31.45,30.41,32.53,2.12,0,0,0,0,66.43,78.78,95.14
295,DISOLVIENDO,30,35.0,31.45,30.42,32.53,2.11,0,0,0,0,66.48,78.78,95.07
296,DISOLVIENDO,30,35.0,31.45,30.43,32.52,2.1,0,0,0,0,66.53,78.78,94.98
297,DISOLVIENDO,30,35.0,31.46,30.43,32.51,2.09,0,0,0,0,66.59,78.78,94.89
298,DISOLVIENDO,30,35.0,31.46,30.43,32.51,2.08,0,0,0,0,66.64,78.78,94.79
299,DISOLVIENDO,30,35.0,31.46,30.43,32.51,2.07,0,0,0,0,66.7,78.78,94.68
300,DISOLVIENDO,30,35.0,31.46,30.44,32.51,2.07,0,0,0,0,66.76,78.78,94.56
