segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
190,DISOLVIENDO,25,35.0,32.3,31.16,33.86,2.7,0,0,0,0,73.92,95.53,148.62
191,DISOLVIENDO,25,35.0,32.3,31.17,33.86,2.68,0,0,0,0,73.97,95.53,148.18
192,DISOLVIENDO,25,35.0,32.3,31.18,33.85,2.67,0,0,0,0,74.02,95.53,147.74
193,DISOLVIENDO,25,35.0,32.3,31.18,33.84,2.65,0,0,0,0,74.08,95.53,147.28
194,DISOLVIENDO,25,35.0,32.3,31.19,33.84,2.64,0,0,0,0,74.14,95.53,146.82
195,DISOLVIENDO,25,35.0,32.3,31.2,33.83,2.64,0,0,0,0,74.2,95.53,146.34
196,DISOLVIENDO,25,35.0,32.31,31.2,33.83,2.63,0,0,0,0,74.27,95.53,145.85
197,DISOLVIENDO,25,35.0,32.31,31.21,33.83,2.62,0,0,0,0,74.34,95.53,145.35
198,DISOLVIENDO,25,35.0,32.31,31.21,33.83,2.62,0,0,0,0,74.41,95.53,144.84
199,DISOLVIENDO,25,35.0,32.31,31.21,33.83,2.61,0,0,0,0,74.49,95.53,144.32
200,DISOLVIENDO,25,35.0,32.31,31.22,33.82,2.61,0,0,0,0,74.57,95.53,143.79
201,DISOLVIENDO,25,35.0,32.31,31.22,33.82,2.6,0,0,0,0,74.63,95.53,143.25
202,DISOLVIENDO,25,35.0,32.31,31.22,33.82,2.59,0,0,0,0,74.65,95.53,142.7
203,DISOLVIENDO,25,35.0,32.32,31.23,33.82,2.59,0,0,0,0,74.69,95.53,142.14
204,DISOLVIENDO,25,35.0,32.32,31.23,33.81,2.58,0,0,0,0,74.72,95.53,141.57
205,DISOLVIENDO,25,35.0,32.32,31.24,33.81,2.57,0,0,0,0,74.76,95.53,140.98
206,DISOLVIENDO,25,35.0,32.32,31.24,33.81,2.56,0,0,0,0,74.81,95.53,140.81
207,DISOLVIENDO,25,35.0,32.32,31.25,33.8,2.55,0,0,0,0,74.85,95.53,140.7
208,DISOLVIENDO,25,35.0,32.32,31.25,33.8,2.54,0,0,0,0,74.9,95.53,140.58
209,DISOLVIENDO,25,35.0,32.32,31.26,33.79,2.53,0,0,0,0,74.96,95.53,140.45
210,DISOLVIENDO,25,35.0,32.33,31.27,33.79,2.52,0,0,0,0,75.01,95.53,140.31
211,DISOLVIENDO,25,35.0,32.33,31.27,33.79,2.51,0,0,0,0,75.07,95.53,140.16
212,DISOLVIENDO,25,35.0,32.33,31.27,33.78,2.51,0,0,0,0,75.13,95.53,140.0
213,DISOLVIENDO,25,35.0,32.33,31.28,33.78,2.5,0,0,0,0,75.2,95.53,139.83
214,DISOLVIENDO,25,35.0,32.33,31.28,33.77,2.49,0,0,0,0,75.27,95.53,139.65
215,DISOLVIENDO,25,35.0,32.33,31.28,33.77,2.48,0,0,0,0,75.34,95.53,139.47
216,DISOLVIENDO,25,35.0,32.33,31.29,33.76,2.48,0,0,0,0,75.41,95.53,139.27
217,DISOLVIENDO,25,35.0,32.34,31.29,33.76,2.47,0,0,0,0,75.43,95.53,139.06
218,DISOLVIENDO,25,35.0,32.34,31.29,33.75,2.46,0,0,0,0,75.46,95.53,138.84
219,DISOLVIENDO,25,35.0,32.34,31.3,33.74,2.45,0,0,0,0,75.49,95.53,138.61
220,DISOLVIENDO,25,35.0,32.34,31.3,33.74,2.44,0,0,0,0,75.52,95.53,138.37
221,DISOLVIENDO,25,35.0,32.34,31.31,33.73,2.43,0,0,0,0,75.56,95.53,138.12
222,DISOLVIENDO,25,35.0,32.34,31.31,33.73,2.41,0,0,0,0,75.6,95.53,137.86
223,DISOLVIENDO,25,35.0,32.34,31.32,33.72,2.4,0,0,0,0,75.64,95.53,137.59
224,DISOLVIENDO,25,35.0,32.34,31.32,33.71,2.39,0,0,0,0,75.69,95.53,137.31
225,DISOLVIENDO,25,35.0,32.35,31.33,33.7,2.38,0,0,0,0,75.74,95.53,137.01
226,DISOLVIENDO,25,35.0,32.35,31.33,33.7,2.36,0,0,0,0,75.79,95.53,136.71
227,DISOLVIENDO,25,35.0,32.35,31.34,33.69,2.36,0,0,0,0,75.85,95.53,136.39
228,DISOLVIENDO,25,35.0,32.35,31.34,33.69,2.36,0,0,0,0,75.9,95.53,136.07
229,DISOLVIENDO,25,35.0,32.35,31.34,33.69,2.35,0,0,0,0,75.96,95.53,135.73
230,DISOLVIENDO,25,35.0,32.35,31.34,33.69,2.35,0,0,0,0,76.03,95.53,135.38
231,DISOLVIENDO,25,35.0,32.35,31.35,33.69,2.34,0,0,0,0,76.09,95.53,135.02
232,DISOLVIENDO,25,35.0,32.35,31.35,33.69,2.34,0,0,0,0,76.13,95.53,134.64
233,DISOLVIENDO,25,35.0,32.36,31.35,33.68,2.33,0,0,0,0,76.16,95.53,134.26
234,DISOLVIENDO,25,35.0,32.36,31.35,33.68,2.33,0,0,0,0,76.18,95.53,133.86
235,DISOLVIENDO,25,35.0,32.36,31.36,33.68,2.32,0,0,0,0,76.21,95.53,133.46
236,DISOLVIENDO,25,35.0,32.36,31.36,33.68,2.31,0,0,0,0,76.24,95.53,133.04
237,DISOLVIENDO,25,35.0,32.36,31.37,33.67,2.31,0,0,0,0,76.28,95.53,132.95
238,DISOLVIENDO,25,35.0,32.36,31.37,33.67,2.3,0,0,0,0,76.32,95.53,132.87
239,DISOLVIENDO,25,35.0,32.36,31.38,33.67,2.29,0,0,0,0,76.36,95.53,132.78
240,DISOLVIENDO,25,35.0,32.36,31.38,33.66,2.28,0,0,0,0,76.4,95.53,132.67
241,DISOLVIENDO,25,35.0,32.37,31.38,33.66,2.27,0,0,0,0,76.44,95.53,132.57
242,DISOLVIENDO,25,35.0,32.37,31.39,33.65,2.26,0,0,0,0,76.49,95.53,132.45
243,DISOLVIENDO,25,35.0,32.37,31.39,33.65,2.26,0,0,0,0,76.54,95.53,132.32
244,DISOLVIENDO,25,35.0,32.37,31.39,33.65,2.25,0,0,0,0,76.59,95.53,132.18
245,DISOLVIENDO,25,35.0,32.37,31.4,33.64,2.25,0,0,0,0,76.65,95.53,132.04
246,DISOLVIENDO,25,35.0,32.37,31.4,33.64,2.24,0,0,0,0,76.71,95.53,131.89
247,DISOLVIENDO,25,35.0,32.37,31.4,33.63,2.23,0,0,0,0,76.76,95.53,131.72
248,DISOLVIENDO,25,35.0,32.37,31.4,33.63,2.22,0,0,0,0,76.8,95.53,131.55
249,DISOLVIENDO,25,35.0,32.38,31.41,33.62,2.21,0,0,0,0,76.82,95.53,131.37
250,DISOLVIENDO,25,35.0,32.38,31.41,33.61,2.21,0,0,0,0,76.84,95.53,131.17
251,DISOLVIENDO,25,35.0,32.38,31.41,33.61,2.2,0,0,0,0,76.87,95.53,130.97
252,DISOLVIENDO,25,35.0,32.38,31.42,33.6,2.19,0,0,0,0,76.9,95.53,130.76
253,DISOLVIENDO,25,35.0,32.38,31.42,33.6,2.18,0,0,0,0,76.93,95.53,130.54
254,DISOLVIENDO,25,35.0,32.38,31.42,33.59,2.17,0,0,0,0,76.96,95.53,130.3
255,DISOLVIENDO,25,35.0,32.38,31.43,33.59,2.16,0,0,0,0,77.0,95.53,130.06
