segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
105,DISOLVIENDO,20,30.0,28.73,27.73,29.83,2.1,2,0,0,0,78.07,120.66,333.25
106,DISOLVIENDO,20,30.0,28.73,27.73,29.83,2.1,2,0,0,0,78.32,120.66,332.39
107,DISOLVIENDO,20,30.0,28.73,27.74,29.83,2.09,2,0,0,0,78.57,120.66,331.52
108,DISOLVIENDO,20,30.0,28.73,27.74,29.83,2.08,2,0,0,0,78.83,120.66,330.66
109,DISOLVIENDO,20,30.0,28.73,27.75,29.82,2.08,2,0,0,0,79.08,120.66,329.8
110,DISOLVIENDO,20,30.0,28.73,27.75,29.82,2.07,2,0,0,0,79.34,120.66,328.94
111,DISOLVIENDO,20,30.0,28.74,27.76,29.82,2.07,2,0,0,0,79.6,120.66,328.08
112,DISOLVIENDO,20,30.0,28.74,27.76,29.82,2.06,2,0,0,0,79.82,120.66,327.22
113,DISOLVIENDO,20,30.0,28.74,27.77,29.82,2.05,2,0,0,0,79.89,120.66,326.36
114,DISOLVIENDO,20,30.0,28.74,27.78,29.82,2.04,2,0,0,0,79.97,120.66,325.5
115,DISOLVIENDO,20,30.0,28.74,27.78,29.82,2.04,2,0,0,0,80.05,120.66,324.64
116,DISOLVIENDO,20,30.0,28.74,27.79,29.82,2.03,2,0,0,0,80.14,120.66,323.78
117,DISOLVIENDO,20,30.0,28.74,27.8,29.82,2.02,2,0,0,0,80.23,120.66,322.93
118,DISOLVIENDO,20,30.0,28.74,27.8,29.82,2.01,2,0,0,0,80.33,120.66,322.07
119,DISOLVIENDO,20,30.0,28.75,27.81,29.82,2.01,2,0,0,0,80.44,120.66,321.22
120,RECUPERADO,20,30.0,28.75,27.82,29.81,2.0,2,0,0,0,80.55,120.66,320.37
121,RECUPERADO,20,30.0,28.75,27.82,29.81,1.99,2,0,0,0,80.67,120.66,319.52
122,RECUPERADO,20,30.0,28.75,27.83,29.81,1.98,2,0,0,0,80.79,120.66,318.67
123,RECUPERADO,20,30.0,28.75,27.84,29.81,1.97,2,0,0,0,80.92,120.66,317.82
124,RECUPERADO,20,30.0,28.75,27.85,29.81,1.96,2,0,0,0,81.05,120.66,316.97
