segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
30,DISOLVIENDO,30,20.0,18.84,15.53,19.19,3.66,26,0,0,0,29.52,78.78,240.83
31,DISOLVIENDO,30,20.0,18.87,15.88,19.25,3.36,25,0,0,0,31.06,78.78,240.86
32,DISOLVIENDO,30,20.0,18.9,15.99,19.39,3.4,25,0,0,0,32.11,78.78,240.74
33,DISOLVIENDO,30,20.0,18.93,16.12,19.51,3.38,25,0,0,0,32.44,78.78,240.48
34,DISOLVIENDO,30,20.0,18.95,16.26,19.6,3.34,25,0,0,0,32.9,78.78,240.14
35,DISOLVIENDO,30,20.0,18.96,16.4,19.66,3.27,25,0,0,0,33.45,78.78,239.72
36,DISOLVIENDO,30,20.0,18.98,16.53,19.72,3.18,25,0,0,0,34.06,78.78,239.24
37,DISOLVIENDO,30,20.0,18.99,16.66,19.76,3.1,25,0,0,0,34.71,78.78,238.72
38,DISOLVIENDO,30,20.0,19.0,16.79,19.79,3.0,25,0,0,0,35.37,78.78,238.16
39,DISOLVIENDO,30,20.0,19.01,16.9,19.81,2.91,25,0,0,0,36.05,78.78,237.58
40,DISOLVIENDO,30,20.0,19.02,17.01,19.83,2.82,25,0,0,0,36.73,78.78,236.98
41,DISOLVIENDO,30,20.0,19.02,17.11,19.85,2.73,25,0,0,0,37.4,78.78,236.36
42,DISOLVIENDO,30,20.0,19.03,17.21,19.86,2.65,25,0,0,0,38.07,78.78,235.73
43,DISOLVIENDO,30,20.0,19.04,17.29,19.87,2.57,25,0,0,0,38.73,78.78,235.09
44,DISOLVIENDO,30,20.0,19.04,17.38,19.87,2.49,25,0,0,0,39.38,78.78,234.45
45,DISOLVIENDO,30,20.0,19.05,17.45,19.88,2.42,25,0,0,0,40.02,78.78,233.8
46,DISOLVIENDO,30,20.0,19.05,17.52,19.88,2.36,25,0,0,0,40.64,78.78,233.14
47,DISOLVIENDO,30,20.0,19.05,17.54,19.88,2.34,24,0,0,0,41.25,78.78,232.49
48,DISOLVIENDO,30,20.0,19.06,17.56,19.88,2.32,24,0,0,0,41.85,78.78,231.83
49,DISOLVIENDO,30,20.0,19.06,17.58,19.88,2.3,24,0,0,0,42.36,78.78,231.17
50,DISOLVIENDO,30,20.0,19.06,17.61,19.89,2.28,25,0,0,0,42.5,78.78,230.51
51,DISOLVIENDO,30,20.0,19.07,17.63,19.89,2.25,25,0,0,0,42.67,78.78,229.85
52,DISOLVIENDO,30,20.0,19.07,17.66,19.89,2.23,25,0,0,0,42.86,78.78,229.18
53,DISOLVIENDO,30,20.0,19.07,17.69,19.89,2.2,25,0,0,0,43.08,78.78,228.52
54,DISOLVIENDO,30,20.0,19.07,17.71,19.89,2.17,25,0,0,0,43.31,78.78,227.86
55,DISOLVIENDO,30,20.0,19.08,17.74,19.89,2.14,25,0,0,0,43.55,78.78,227.2
56,DISOLVIENDO,30,20.0,19.08,17.77,19.89,2.12,25,0,0,0,43.81,78.78,226.54
57,DISOLVIENDO,30,20.0,19.08,17.8,19.89,2.09,25,0,0,0,44.08,78.78,225.87
58,DISOLVIENDO,30,20.0,19.08,17.82,19.88,2.06,25,0,0,0,44.35,78.78,225.21
59,DISOLVIENDO,30,20.0,19.08,17.85,19.88,2.03,25,0,0,0,44.64,78.78,224.55
60,DISOLVIENDO,30,20.0,19.09,17.88,19.88,2.01,25,0,0,0,44.93,78.78,223.89
61,RECUPERADO,30,20.0,19.09,17.9,19.88,1.98,25,0,0,0,45.22,78.78,223.24
62,RECUPERADO,30,20.0,19.09,17.93,19.88,1.95,25,0,0,0,45.52,78.78,222.58
63,RECUPERADO,30,20.0,19.09,17.96,19.88,1.93,25,0,0,0,45.82,78.78,221.92
64,RECUPERADO,30,20.0,19.09,17.98,19.88,1.9,25,0,0,0,46.13,78.78,221.26
65,RECUPERADO,30,20.0,19.09,18.01,19.88,1.87,25,0,0,0,46.43,78.78,220.61
